age,year_of_publication,book_title_encoded,book_author_encoded,category_encoded,publisher_encoded,rating
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,5
39.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
53.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,9
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,7
23.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
35.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
38.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,7
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,7
48.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,9
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,9
50.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,6
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,7
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
68.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,7
41.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,6
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
38.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,0
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,8
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,9
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
54.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,8
24.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
44.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,8
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
26.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
31.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,8
58.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,10
39.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
32.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,8
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
45.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,9
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
28.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
45.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
23.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
28.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
